File ID,digit_label,intonation
0010496.wav,1,bored
0010498.wav,1,neutral
0010504.wav,2,question
0010507.wav,7,bored
0010509.wav,6,excited
0010512.wav,5,question
0010514.wav,0,question
0010517.wav,7,question
0010518.wav,9,excited
0010519.wav,0,excited
0010523.wav,5,bored
0010526.wav,8,bored
0010529.wav,6,excited
0010537.wav,9,excited
0010539.wav,8,excited
0010540.wav,6,question
0010542.wav,1,neutral
0010547.wav,6,neutral
0010548.wav,4,neutral
0010555.wav,1,question
0010562.wav,4,excited
0010563.wav,7,excited
0010567.wav,2,question
0010568.wav,3,excited
0010569.wav,0,question
0010570.wav,9,question
0010571.wav,4,neutral
0010579.wav,1,bored
0010580.wav,3,bored
0010582.wav,1,excited
0010586.wav,3,neutral
0010587.wav,8,bored
0010591.wav,7,bored
0010593.wav,6,bored
0010595.wav,1,excited
0010596.wav,1,bored
0010599.wav,6,neutral
0010606.wav,5,bored
0010613.wav,4,excited
0010614.wav,0,bored
0010615.wav,7,excited
0010617.wav,2,neutral
0010621.wav,1,excited
0010622.wav,3,question
0010623.wav,1,excited
0010626.wav,2,question
0010628.wav,2,excited
0010631.wav,9,neutral
0010632.wav,3,neutral
0010633.wav,5,question
0010639.wav,5,excited
0010640.wav,3,neutral
0010642.wav,2,excited
0010644.wav,9,neutral
0010647.wav,1,bored
0010650.wav,3,question
0010659.wav,9,excited
0010663.wav,7,excited
0010666.wav,5,question
0010669.wav,9,excited
0010674.wav,0,question
0010676.wav,7,neutral
0010677.wav,5,bored
0010679.wav,9,neutral
0010687.wav,2,neutral
0010689.wav,6,bored
0010690.wav,7,bored
0010692.wav,7,bored
0010693.wav,2,question
0010696.wav,4,excited
0010698.wav,1,neutral
0010699.wav,3,neutral
0010700.wav,9,bored
0010702.wav,5,excited
0010705.wav,9,question
0010707.wav,2,excited
0010713.wav,1,excited
0010717.wav,2,bored
0010719.wav,3,question
0010727.wav,7,question
0010729.wav,1,neutral
0010735.wav,9,question
0010739.wav,4,bored
0010740.wav,5,excited
0010743.wav,6,excited
0010751.wav,5,bored
0010757.wav,2,question
0010761.wav,3,bored
0010763.wav,8,neutral
0010765.wav,8,bored
0010770.wav,0,bored
0010771.wav,2,excited
0010772.wav,2,excited
0010773.wav,8,bored
0010778.wav,5,excited
0010780.wav,5,excited
0010788.wav,3,question
0010792.wav,0,neutral
0010794.wav,9,bored
0010798.wav,9,neutral
0010799.wav,5,question
0010801.wav,7,excited
0010804.wav,9,neutral
0010805.wav,1,neutral
0010811.wav,5,question
0010813.wav,1,question
0010814.wav,3,neutral
0010817.wav,8,excited
0010823.wav,2,question
0010828.wav,1,neutral
0010830.wav,5,neutral
0010833.wav,8,neutral
0010834.wav,6,neutral
0010836.wav,5,bored
0010844.wav,7,bored
0010849.wav,6,bored
0010850.wav,6,bored
0010851.wav,0,question
0010853.wav,7,question
0010857.wav,0,question
0010858.wav,8,question
0010861.wav,6,excited
0010864.wav,4,question
0010867.wav,7,neutral
0010869.wav,7,bored
0010870.wav,3,neutral
0010871.wav,2,question
0010876.wav,2,question
0010881.wav,4,excited
0010883.wav,2,question
0010885.wav,7,excited
0010890.wav,5,excited
0010894.wav,4,neutral
0010898.wav,9,question
0010900.wav,9,excited
0010901.wav,0,bored
0010903.wav,9,neutral
0010904.wav,6,question
0010906.wav,5,neutral
0010909.wav,8,bored
0010911.wav,7,excited
0010912.wav,8,question
0010915.wav,0,bored
0010916.wav,4,excited
0010917.wav,2,bored
0010923.wav,9,neutral
0010924.wav,1,question
0010926.wav,9,question
0010929.wav,0,neutral
0010931.wav,8,excited
0010935.wav,2,question
0010938.wav,0,bored
0010943.wav,8,bored
0010944.wav,8,question
0010945.wav,0,neutral
0010946.wav,1,bored
0010947.wav,4,bored
0010948.wav,9,bored
0010951.wav,5,excited
0010954.wav,4,question
0010955.wav,0,question
0010956.wav,2,excited
0010965.wav,5,excited
0010968.wav,7,excited
0010972.wav,3,bored
0010975.wav,5,neutral
0010976.wav,3,excited
0010977.wav,4,bored
0010978.wav,6,bored
0010979.wav,5,bored
0010980.wav,2,bored
0010982.wav,4,neutral
0010986.wav,3,bored
0010988.wav,5,excited
0010990.wav,0,neutral
0010994.wav,5,bored
0010998.wav,0,bored
0010999.wav,9,excited
0011000.wav,3,excited
0011001.wav,3,excited
0011007.wav,5,question
0011011.wav,7,excited
0011013.wav,7,excited
0011014.wav,5,bored
0011017.wav,2,neutral
0011019.wav,7,question
0011021.wav,2,neutral
0011022.wav,9,neutral
0011023.wav,5,neutral
0011029.wav,2,neutral
0011030.wav,2,bored
0011033.wav,0,excited
0011035.wav,5,excited
0011037.wav,0,excited
0011039.wav,7,excited
0011041.wav,4,neutral
0011045.wav,9,neutral
0011050.wav,6,excited
0011051.wav,9,question
0011055.wav,1,excited
0011057.wav,9,question
0011060.wav,5,question
0011066.wav,8,excited
0011068.wav,2,excited
0011070.wav,4,excited
0011071.wav,9,question
0011072.wav,2,excited
0011074.wav,2,neutral
0011078.wav,4,question
0011080.wav,2,neutral
0011081.wav,9,question
0011085.wav,1,question
0011089.wav,5,bored
0011090.wav,9,excited
0011095.wav,6,neutral
0011098.wav,5,neutral
0011102.wav,5,excited
0011104.wav,6,bored
0011109.wav,8,excited
0011110.wav,8,bored
0011111.wav,0,bored
0011115.wav,0,neutral
0011119.wav,4,question
0011123.wav,0,question
0011124.wav,9,excited
0011130.wav,4,question
0011134.wav,0,question
0011142.wav,8,question
0011143.wav,6,neutral
0011148.wav,1,neutral
0011157.wav,2,bored
0011169.wav,3,bored
0011170.wav,8,excited
0011173.wav,0,question
0011176.wav,2,bored
0011180.wav,8,bored
0011181.wav,3,bored
0011183.wav,5,neutral
0011186.wav,8,question
0011187.wav,3,question
0011190.wav,7,excited
0011192.wav,5,excited
0011193.wav,8,question
0011196.wav,7,question
0011198.wav,3,bored
0011199.wav,9,bored
0011204.wav,0,neutral
0011205.wav,2,bored
0011206.wav,7,bored
0011211.wav,6,neutral
0011213.wav,3,bored
0011215.wav,2,excited
0011218.wav,5,bored
0011219.wav,4,excited
0011220.wav,2,excited
0011221.wav,4,neutral
0011223.wav,0,question
0011226.wav,5,question
0011227.wav,4,question
0011228.wav,4,neutral
0011229.wav,0,bored
0011233.wav,8,neutral
0011235.wav,0,excited
0011237.wav,5,bored
0011241.wav,6,excited
0011245.wav,5,bored
0011246.wav,3,excited
0011247.wav,3,question
0011248.wav,4,question
0011251.wav,1,bored
0011253.wav,2,bored
0011256.wav,2,bored
0011257.wav,5,question
0011258.wav,7,bored
0011267.wav,4,neutral
0011268.wav,5,excited
0011271.wav,3,excited
0011274.wav,9,neutral
0011275.wav,3,bored
0011278.wav,6,excited
0011282.wav,2,bored
0011283.wav,8,bored
0011284.wav,5,neutral
0011288.wav,8,neutral
0011289.wav,6,bored
0011305.wav,1,question
0011307.wav,5,excited
0011316.wav,2,excited
0011319.wav,5,question
0011320.wav,8,neutral
0011323.wav,0,bored
0011328.wav,8,excited
0011330.wav,1,bored
0011333.wav,0,neutral
0011334.wav,8,excited
0011335.wav,5,excited
0011337.wav,9,excited
0011338.wav,1,question
0011346.wav,3,neutral
0011348.wav,7,neutral
0011350.wav,8,excited
0011352.wav,2,neutral
0011354.wav,8,neutral
0011355.wav,1,neutral
0011360.wav,8,neutral
0011361.wav,5,neutral
0011364.wav,7,bored
0011366.wav,8,neutral
0011370.wav,8,bored
0011372.wav,2,excited
0011377.wav,2,excited
0011383.wav,1,question
0011387.wav,5,excited
0011388.wav,4,excited
0011392.wav,7,question
0011394.wav,7,bored
0011399.wav,4,neutral
0011405.wav,9,bored
0011408.wav,0,neutral
0011414.wav,1,excited
0011415.wav,4,excited
0011417.wav,2,bored
0011418.wav,2,question
0011421.wav,7,question
0011422.wav,7,excited
0011423.wav,0,question
0011427.wav,2,neutral
0011429.wav,4,excited
0011432.wav,3,bored
0011439.wav,3,question
0011441.wav,8,question
0011444.wav,8,excited
0011445.wav,4,question
0011447.wav,1,question
0011448.wav,2,bored
0011449.wav,5,question
0011454.wav,8,question
0011456.wav,2,excited
0011457.wav,6,question
0011459.wav,8,excited
0011465.wav,5,excited
0011467.wav,3,neutral
0011475.wav,9,excited
0011476.wav,6,neutral
0011479.wav,1,bored
0011480.wav,2,neutral
0011482.wav,0,question
0011483.wav,7,question
0011485.wav,3,excited
0011488.wav,1,excited
0011491.wav,3,neutral
0011495.wav,9,neutral
0011496.wav,7,neutral
0011499.wav,8,neutral
0011500.wav,6,question
0011505.wav,1,question
0011506.wav,8,question
0011515.wav,3,excited
0011518.wav,7,excited
0011519.wav,1,excited
0011533.wav,1,excited
0011535.wav,6,question
0011538.wav,7,excited
0011540.wav,9,bored
0011543.wav,2,neutral
0011544.wav,7,bored
0011548.wav,7,question
0011551.wav,7,excited
0011554.wav,2,question
0011556.wav,3,question
0011557.wav,0,question
0011559.wav,3,question
0011563.wav,3,excited
0011564.wav,0,excited
0011566.wav,4,neutral
0011574.wav,9,excited
0011576.wav,2,neutral
0011579.wav,6,question
0011581.wav,3,question
0011584.wav,0,bored
0011587.wav,3,neutral
0011588.wav,8,neutral
0011589.wav,6,bored
0011592.wav,2,bored
0011595.wav,2,question
0011596.wav,4,neutral
0011602.wav,5,excited
0011603.wav,4,excited
0011604.wav,3,bored
0011609.wav,7,neutral
0011614.wav,6,bored
0011618.wav,2,question
0011622.wav,6,question
0011626.wav,8,neutral
0011628.wav,8,excited
0011629.wav,3,question
0011630.wav,6,excited
0011631.wav,9,bored
0011632.wav,8,question
0011637.wav,1,question
0011640.wav,8,question
0011642.wav,9,excited
0011646.wav,6,question
0011649.wav,2,excited
0011653.wav,7,question
0011656.wav,7,question
0011657.wav,9,neutral
0011660.wav,6,neutral
0011663.wav,4,bored
0011666.wav,3,excited
0011667.wav,9,question
0011668.wav,3,excited
0011669.wav,4,question
0011677.wav,1,bored
0011679.wav,0,excited
0011682.wav,4,neutral
0011685.wav,0,bored
0011687.wav,0,bored
0011690.wav,6,bored
0011693.wav,1,excited
0011694.wav,8,excited
0011696.wav,4,neutral
0011699.wav,2,question
0011700.wav,2,question
0011707.wav,8,bored
0011708.wav,5,excited
0011709.wav,3,neutral
0011712.wav,3,excited
0011720.wav,8,question
0011722.wav,0,bored
0011724.wav,7,bored
0011727.wav,2,neutral
0011728.wav,2,excited
0011734.wav,7,bored
0011737.wav,5,excited
0011741.wav,1,bored
0011743.wav,0,excited
0011744.wav,6,question
0011745.wav,5,bored
0011749.wav,1,question
0011750.wav,8,bored
0011754.wav,0,neutral
0011755.wav,7,excited
0011759.wav,4,neutral
0011760.wav,3,excited
0011762.wav,2,excited
0011763.wav,0,bored
0011765.wav,9,neutral
0011768.wav,5,excited
0011773.wav,5,excited
0011782.wav,3,excited
0011786.wav,9,excited
0011793.wav,5,question
0011797.wav,0,excited
0011799.wav,6,bored
0011800.wav,3,question
0011804.wav,4,neutral
0011811.wav,7,excited
0011813.wav,9,neutral
0011820.wav,3,question
0011828.wav,6,neutral
0011829.wav,5,neutral
0011832.wav,2,excited
0011833.wav,7,neutral
0011834.wav,5,neutral
0011835.wav,6,bored
0011840.wav,6,excited
0011841.wav,6,question
0011843.wav,5,neutral
0011844.wav,3,bored
0011852.wav,9,question
0011854.wav,8,question
0011862.wav,3,question
0011864.wav,2,question
0011865.wav,4,bored
0011868.wav,2,excited
0011876.wav,4,bored
0011880.wav,2,question
0011881.wav,8,question
0011883.wav,2,neutral
0011884.wav,9,neutral
0011885.wav,3,bored
0011889.wav,3,excited
0011890.wav,4,bored
0011891.wav,9,excited
0011901.wav,4,neutral
0011903.wav,7,bored
0011904.wav,5,excited
0011906.wav,8,question
0011908.wav,7,bored
0011915.wav,1,neutral
0011918.wav,3,neutral
0011920.wav,7,question
0011922.wav,1,bored
0011925.wav,8,excited
0011927.wav,8,bored
0011933.wav,1,excited
0011934.wav,1,question
0011935.wav,1,bored
0011938.wav,1,excited
0011943.wav,2,question
0011948.wav,7,question
0011949.wav,0,bored
0011950.wav,6,bored
0011952.wav,9,neutral
0011954.wav,3,neutral
0011957.wav,4,neutral
0011959.wav,6,excited
0011960.wav,9,excited
0011962.wav,9,excited
0011964.wav,8,bored
0011965.wav,9,question
0011966.wav,5,question
0011971.wav,5,excited
0011976.wav,8,excited
0011977.wav,1,excited
0011982.wav,1,neutral
0011983.wav,9,question
0011997.wav,9,question
0011998.wav,6,bored
0011999.wav,4,bored
0012001.wav,2,bored
0012002.wav,6,question
0012010.wav,5,bored
0012011.wav,5,bored
0012013.wav,4,excited
0012015.wav,8,excited
0012026.wav,9,question
0012027.wav,9,question
0012029.wav,3,question
0012030.wav,4,bored
0012033.wav,3,bored
0012035.wav,6,question
0012039.wav,1,neutral
0012042.wav,8,bored
0012050.wav,3,question
0012053.wav,0,neutral
0012054.wav,9,neutral
0012055.wav,4,neutral
0012059.wav,8,neutral
0012060.wav,7,question
0012067.wav,2,bored
0012068.wav,6,neutral
0012072.wav,4,bored
0012073.wav,1,neutral
0012074.wav,4,question
0012078.wav,0,bored
0012087.wav,5,neutral
0012091.wav,0,question
0012092.wav,4,neutral
0012093.wav,5,bored
0012094.wav,3,bored
0012096.wav,7,neutral
0012099.wav,9,neutral
0012100.wav,8,neutral
0012108.wav,2,bored
0012111.wav,6,bored
0012113.wav,1,question
0012115.wav,5,question
0012116.wav,5,neutral
0012122.wav,1,excited
0012124.wav,9,neutral
0012127.wav,9,excited
0012128.wav,1,bored
0012129.wav,1,question
0012134.wav,6,bored
0012150.wav,8,bored
0012151.wav,0,neutral
0012154.wav,0,neutral
0012155.wav,3,bored
0012156.wav,4,neutral
0012169.wav,5,bored
0012177.wav,8,question
0012178.wav,6,neutral
0012180.wav,8,question
0012184.wav,6,bored
0012185.wav,2,neutral
0012188.wav,8,bored
0012189.wav,0,excited
0012193.wav,2,neutral
0012194.wav,5,bored
0012195.wav,9,bored
0012202.wav,6,bored
0012210.wav,5,neutral
0012215.wav,8,neutral
0012216.wav,7,neutral
0012217.wav,5,bored
0012220.wav,3,excited
0012222.wav,9,question
0012229.wav,0,neutral
0012232.wav,3,bored
0012236.wav,7,question
0012237.wav,9,bored
0012240.wav,0,question
0012242.wav,0,bored
0012247.wav,9,excited
0012249.wav,8,neutral
0012250.wav,3,neutral
0012251.wav,8,question
0012253.wav,7,bored
0012254.wav,2,excited
0012256.wav,0,question
0012261.wav,2,excited
0012262.wav,9,excited
0012273.wav,2,bored
0012279.wav,4,neutral
0012281.wav,7,bored
0012282.wav,5,neutral
0012283.wav,8,neutral
0012285.wav,5,question
0012286.wav,2,bored
0012289.wav,1,bored
0012293.wav,0,question
0012305.wav,4,question
0012307.wav,4,excited
0012310.wav,3,excited
0012315.wav,0,neutral
0012317.wav,4,bored
0012319.wav,0,excited
0012321.wav,5,bored
0012324.wav,9,excited
0012326.wav,4,neutral
0012331.wav,3,excited
0012332.wav,0,neutral
0012334.wav,2,neutral
0012337.wav,3,bored
0012339.wav,4,question
0012340.wav,3,question
0012345.wav,2,bored
0012348.wav,2,bored
0012349.wav,3,question
0012350.wav,8,question
0012351.wav,4,question
0012353.wav,3,neutral
0012361.wav,8,neutral
0012363.wav,0,question
0012364.wav,9,question
0012366.wav,0,neutral
0012368.wav,4,question
0012370.wav,8,bored
0012373.wav,1,question
0012377.wav,2,question
0012381.wav,1,question
0012382.wav,8,question
0012384.wav,1,excited
0012389.wav,6,neutral
0012394.wav,0,excited
0012395.wav,7,bored
0012396.wav,4,neutral
0012397.wav,6,question
0012398.wav,7,bored
0012399.wav,8,bored
0012400.wav,6,excited
0012402.wav,5,excited
0012404.wav,9,bored
0012412.wav,1,question
0012413.wav,3,question
0012415.wav,6,excited
0012425.wav,5,neutral
0012426.wav,2,excited
0012428.wav,6,excited
0012430.wav,2,question
0012436.wav,7,excited
0012437.wav,6,bored
0012439.wav,9,question
0012441.wav,7,neutral
0012446.wav,8,bored
0012447.wav,5,neutral
0012449.wav,9,bored
0012463.wav,5,question
0012466.wav,1,question
0012470.wav,2,excited
0012472.wav,4,bored
0012473.wav,5,neutral
0012475.wav,7,question
0012484.wav,2,excited
0012488.wav,8,bored
0012489.wav,5,excited
0012494.wav,1,question
0012496.wav,6,neutral
0012500.wav,6,question
0012502.wav,6,excited
0012504.wav,8,question
0012505.wav,7,question
0012506.wav,3,question
0012507.wav,1,question
0012508.wav,2,bored
0012511.wav,6,neutral
0012515.wav,8,question
0012518.wav,2,question
0012520.wav,1,bored
0012521.wav,0,question
0012523.wav,5,question
0012524.wav,7,neutral
0012526.wav,2,bored
0012527.wav,5,excited
0012531.wav,6,question
0012532.wav,0,excited
0012535.wav,0,neutral
0012536.wav,3,question
0012542.wav,2,neutral
0012543.wav,1,neutral
0012544.wav,3,excited
0012550.wav,0,neutral
0012552.wav,9,excited
0012555.wav,6,bored
0012556.wav,5,question
0012558.wav,5,bored
0012567.wav,6,question
0012568.wav,4,question
0012571.wav,1,question
0012573.wav,1,bored
0012575.wav,8,neutral
0012576.wav,4,bored
0012577.wav,7,excited
0012579.wav,9,question
0012582.wav,0,neutral
0012585.wav,2,neutral
0012593.wav,9,bored
0012597.wav,3,question
0012602.wav,6,question
0012607.wav,0,neutral
0012611.wav,7,neutral
0012613.wav,6,bored
0012615.wav,5,excited
0012616.wav,9,excited
0012617.wav,5,excited
0012618.wav,6,bored
0012619.wav,6,question
0012623.wav,0,question
0012627.wav,0,neutral
0012633.wav,7,neutral
0012636.wav,9,neutral
0012638.wav,1,bored
0012642.wav,3,neutral
0012645.wav,0,excited
0012646.wav,5,question
0012653.wav,7,neutral
0012662.wav,5,excited
0012666.wav,7,question
0012668.wav,9,bored
0012671.wav,2,neutral
0012674.wav,6,bored
0012676.wav,9,excited
0012679.wav,2,neutral
0012680.wav,1,excited
0012683.wav,1,bored
0012685.wav,4,question
0012686.wav,8,question
0012692.wav,0,bored
0012696.wav,4,bored
0012697.wav,0,excited
0012709.wav,6,question
0012710.wav,1,bored
0012711.wav,8,bored
0012712.wav,6,excited
0012717.wav,1,excited
0012719.wav,7,question
0012722.wav,4,neutral
0012723.wav,7,neutral
0012726.wav,4,bored
0012727.wav,2,neutral
0012729.wav,6,neutral
0012730.wav,3,neutral
0012733.wav,1,bored
0012736.wav,7,question
0012744.wav,2,excited
0012747.wav,8,excited
0012756.wav,0,excited
0012759.wav,3,bored
0012760.wav,9,question
0012763.wav,5,excited
0012766.wav,4,bored
0012769.wav,9,excited
0012770.wav,3,neutral
0012772.wav,4,bored
0012777.wav,2,question
0012778.wav,2,excited
0012779.wav,0,excited
0012780.wav,5,question
0012782.wav,0,bored
0012788.wav,2,neutral
0012789.wav,2,question
0012791.wav,5,excited
0012797.wav,5,question
0012817.wav,2,question
0012821.wav,5,excited
0012824.wav,3,question
0012829.wav,3,question
0012830.wav,0,question
0012835.wav,9,bored
0012840.wav,2,question
0012841.wav,4,excited
0012842.wav,7,excited
0012844.wav,3,bored
0012852.wav,8,question
0012855.wav,9,neutral
0012857.wav,1,question
0012861.wav,2,excited
0012863.wav,8,bored
0012871.wav,0,bored
0012874.wav,3,question
0012875.wav,0,question
0012876.wav,2,neutral
0012877.wav,5,excited
0012879.wav,6,question
0012880.wav,0,neutral
0012889.wav,4,excited
0012890.wav,1,question
0012891.wav,0,bored
0012892.wav,9,bored
0012894.wav,0,bored
0012896.wav,1,excited
0012897.wav,5,bored
0012902.wav,9,excited
0012904.wav,0,bored
0012907.wav,4,bored
0012909.wav,5,excited
0012923.wav,4,question
0012926.wav,4,bored
0012928.wav,5,neutral
0012930.wav,6,bored
0012933.wav,3,bored
0012938.wav,2,neutral
0012940.wav,9,bored
0012944.wav,0,bored
0012946.wav,3,neutral
0012966.wav,0,neutral
0012970.wav,3,neutral
0012971.wav,5,excited
0012975.wav,8,question
0012976.wav,8,neutral
0012977.wav,7,bored
0012982.wav,7,bored
0012986.wav,2,question
0012987.wav,6,bored
0012988.wav,6,excited
0012991.wav,7,neutral
0012992.wav,0,excited
0012998.wav,3,question
0013003.wav,6,question
0013004.wav,4,question
0013005.wav,7,excited
0013009.wav,6,neutral
0013013.wav,1,question
0013015.wav,7,excited
0013018.wav,5,bored
0013020.wav,0,bored
0013022.wav,4,neutral
0013031.wav,4,excited
0013032.wav,3,question
0013034.wav,8,bored
0013035.wav,6,bored
0013037.wav,3,neutral
0013038.wav,2,neutral
0013040.wav,7,bored
0013044.wav,0,excited
0013048.wav,4,question
0013054.wav,5,question
0013064.wav,4,question
0013066.wav,2,excited
0013072.wav,7,question
0013073.wav,5,neutral
0013076.wav,9,question
0013077.wav,2,question
0013078.wav,8,bored
0013083.wav,5,question
0013084.wav,2,neutral
0013089.wav,7,excited
0013093.wav,6,neutral
0013099.wav,3,bored
0013102.wav,4,excited
0013107.wav,6,question
0013110.wav,0,excited
0013121.wav,3,excited
0013122.wav,4,question
0013123.wav,0,excited
0013125.wav,8,bored
0013133.wav,3,bored
0013134.wav,9,bored
0013140.wav,4,bored
0013142.wav,1,question
0013150.wav,2,neutral
0013158.wav,9,neutral
0013159.wav,9,neutral
0013161.wav,4,excited
0013164.wav,7,question
0013166.wav,2,neutral
0013167.wav,8,excited
0013168.wav,9,bored
0013170.wav,4,question
0013171.wav,8,neutral
0013174.wav,6,question
0013176.wav,8,bored
0013181.wav,0,question
0013184.wav,6,excited
0013185.wav,9,bored
0013189.wav,8,excited
0013191.wav,1,excited
0013193.wav,7,bored
0013205.wav,9,question
0013207.wav,9,bored
0013208.wav,7,bored
0013213.wav,5,neutral
0013215.wav,4,excited
0013223.wav,1,neutral
0013226.wav,0,excited
0013228.wav,8,question
0013230.wav,3,excited
0013231.wav,1,bored
0013233.wav,0,question
0013236.wav,7,neutral
0013237.wav,3,excited
0013238.wav,2,question
0013242.wav,9,neutral
0013244.wav,1,excited
0013248.wav,0,excited
0013256.wav,0,bored
0013259.wav,9,excited
0013260.wav,1,bored
0013264.wav,0,question
0013265.wav,5,bored
0013268.wav,1,excited
0013272.wav,8,bored
0013275.wav,1,question
0013276.wav,6,question
0013279.wav,4,bored
0013281.wav,9,bored
0013287.wav,4,question
0013288.wav,4,neutral
0013289.wav,7,question
0013292.wav,8,excited
0013294.wav,7,question
0013302.wav,7,neutral
0013304.wav,2,question
0013307.wav,2,excited
0013313.wav,5,question
0013317.wav,6,bored
0013322.wav,0,excited
0013323.wav,7,question
0013335.wav,8,excited
0013337.wav,9,question
0013344.wav,6,question
0013347.wav,9,excited
0013352.wav,3,question
0013354.wav,0,excited
0013355.wav,4,question
0013356.wav,4,neutral
0013357.wav,3,neutral
0013360.wav,7,bored
0013361.wav,3,bored
0013363.wav,2,excited
0013368.wav,7,excited
0013371.wav,9,bored
0013373.wav,0,question
0013380.wav,6,excited
0013385.wav,6,neutral
0013388.wav,5,excited
0013389.wav,0,neutral
0013392.wav,5,question
0013393.wav,6,neutral
0013395.wav,1,bored
0013397.wav,9,neutral
0013401.wav,5,question
0013403.wav,8,neutral
0013406.wav,3,bored
0013411.wav,9,neutral
0013413.wav,8,question
0013419.wav,1,bored
0013421.wav,1,bored
0013424.wav,3,excited
0013427.wav,1,question
0013431.wav,6,neutral
0013434.wav,7,bored
0013439.wav,6,excited
0013440.wav,4,neutral
0013442.wav,5,excited
0013443.wav,1,neutral
0013444.wav,9,question
0013445.wav,6,bored
0013451.wav,1,question
0013452.wav,3,bored
0013456.wav,8,bored
0013461.wav,0,bored
0013465.wav,5,neutral
0013467.wav,8,excited
0013468.wav,2,question
0013476.wav,0,question
0013477.wav,0,neutral
0013484.wav,1,bored
0013485.wav,9,question
0013486.wav,4,excited
0013489.wav,9,excited
0013491.wav,9,excited
0013492.wav,2,excited
0013493.wav,0,excited
0013500.wav,9,neutral
0013503.wav,6,excited
0013505.wav,8,bored
0013506.wav,6,bored
0013507.wav,7,bored
0013517.wav,5,excited
0013519.wav,7,question
0013522.wav,4,excited
0013523.wav,6,excited
0013525.wav,3,question
0013526.wav,3,excited
0013527.wav,9,neutral
0013533.wav,3,bored
0013535.wav,7,neutral
0013537.wav,9,excited
0013540.wav,2,bored
0013542.wav,0,question
0013545.wav,1,neutral
0013559.wav,2,question
0013560.wav,6,neutral
0013562.wav,7,question
0013566.wav,8,neutral
0013567.wav,9,neutral
0013568.wav,2,neutral
0013573.wav,7,excited
0013574.wav,5,question
0013580.wav,4,neutral
0013581.wav,2,question
0013582.wav,0,bored
0013584.wav,2,neutral
0013594.wav,4,question
0013598.wav,8,question
0013599.wav,7,neutral
0013600.wav,4,bored
0013601.wav,0,question
0013603.wav,9,bored
0013607.wav,1,question
0013614.wav,6,excited
0013616.wav,0,neutral
0013617.wav,8,neutral
0013619.wav,9,excited
0013622.wav,8,excited
0013627.wav,3,bored
0013628.wav,8,question
0013629.wav,7,neutral
0013636.wav,4,neutral
0013637.wav,0,bored
0013641.wav,4,bored
0013643.wav,4,excited
0013644.wav,4,question
0013645.wav,2,bored
0013646.wav,4,excited
0013654.wav,5,excited
0013656.wav,4,excited
0013657.wav,3,neutral
0013658.wav,8,question
0013659.wav,9,bored
0013661.wav,6,bored
0013662.wav,0,neutral
0013666.wav,6,excited
0013677.wav,9,neutral
0013681.wav,9,excited
0013685.wav,6,neutral
0013686.wav,8,question
0013692.wav,2,question
0013694.wav,4,excited
0013697.wav,8,bored
0013700.wav,0,bored
0013701.wav,8,neutral
0013703.wav,7,excited
0013711.wav,2,question
0013715.wav,2,neutral
0013718.wav,9,neutral
0013721.wav,8,neutral
0013723.wav,6,neutral
0013724.wav,5,excited
0013729.wav,5,excited
0013732.wav,6,neutral
0013733.wav,7,question
0013740.wav,0,neutral
0013745.wav,6,excited
0013747.wav,9,excited
0013750.wav,8,neutral
0013764.wav,0,excited
0013765.wav,8,question
0013768.wav,4,bored
0013769.wav,7,bored
0013770.wav,5,question
0013776.wav,7,excited
0013777.wav,6,neutral
0013781.wav,7,question
0013782.wav,2,bored
0013785.wav,6,bored
0013787.wav,3,question
0013788.wav,5,neutral
0013789.wav,1,excited
0013791.wav,3,neutral
0013795.wav,1,bored
0013796.wav,2,neutral
0013798.wav,4,bored
0013800.wav,1,question
0013802.wav,8,neutral
0013804.wav,3,question
0013806.wav,8,question
0013809.wav,2,question
0013811.wav,3,question
0013814.wav,8,neutral
0013815.wav,9,neutral
0013822.wav,2,bored
0013823.wav,3,bored
0013824.wav,2,bored
0013825.wav,1,excited
0013829.wav,9,bored
0013831.wav,4,excited
0013832.wav,5,excited
0013835.wav,4,bored
0013836.wav,2,excited
0013841.wav,0,neutral
0013849.wav,4,bored
0013859.wav,6,bored
0013861.wav,6,question
0013867.wav,7,bored
0013870.wav,4,excited
0013875.wav,9,neutral
0013877.wav,8,neutral
0013881.wav,8,question
0013883.wav,2,bored
0013884.wav,5,bored
0013895.wav,7,bored
0013901.wav,0,neutral
0013902.wav,2,neutral
0013908.wav,9,excited
0013912.wav,0,excited
0013913.wav,6,question
0013917.wav,4,bored
0013919.wav,7,neutral
0013920.wav,9,neutral
0013929.wav,5,bored
0013931.wav,6,neutral
0013932.wav,6,excited
0013937.wav,4,question
0013943.wav,2,neutral
0013944.wav,7,neutral
0013946.wav,8,excited
0013966.wav,1,question
0013972.wav,7,question
0013973.wav,0,excited
0013974.wav,7,bored
0013976.wav,6,neutral
0013982.wav,6,excited
0013984.wav,8,neutral
0013995.wav,5,bored
0013998.wav,3,neutral
0014000.wav,4,neutral
0014005.wav,2,excited
0014007.wav,9,bored
0014010.wav,3,question
0014013.wav,1,question
0014019.wav,9,neutral
0014023.wav,1,bored
0014027.wav,6,excited
0014038.wav,7,question
0014039.wav,3,question
0014041.wav,3,excited
0014044.wav,2,question
0014047.wav,9,bored
0014049.wav,9,neutral
0014052.wav,4,question
0014057.wav,7,question
0014058.wav,1,question
0014061.wav,7,bored
0014065.wav,3,excited
